week_start,week_end,week_number,year_number,partner_count,Promo,Natural Search Visits,competitor_change_flag,channel 0_spend,channel 0_clicks,channel 0_impressions,Channel 14_spend,Channel 14_clicks,Channel 14_impressions,Channel 1_spend,Channel 1_clicks,Channel 1_impressions,Channel 2_spend,Channel 2_clicks,Channel 2_impressions,Channel 3_spend,Channel 3_clicks,Channel 3_impressions,Channel 15_spend,Channel 15_clicks,Channel 15_impressions,Channel 4_spend,Channel 4_clicks,Channel 4_impressions,Channel 5_spend,Channel 5_clicks,Channel 5_impressions,Channel 6_spend,Channel 6_clicks,Channel 6_impressions,Channel 7_spend,Channel 7_clicks,Channel 7_impressions,Channel 8_spend,Channel 8_clicks,Channel 8_impressions,Channel 9_spend,Channel 9_clicks,Channel 9_impressions,Channel 10_spend,Channel 10_clicks,Channel 10_impressions,Channel 11_spend,Channel 11_clicks,Channel 11_impressions,Channel 12_spend,Channel 12_clicks,Channel 12_impressions,Channel 13_spend,Channel 13_clicks,Channel 13_impressions,Subscriptions
9/11/2023,9/17/2023,38,2023,16,1,51204.19693,0,1213.542077226542,5152.859455,14412.31827,,,,,,,,,,22729.36888165644,13210.50837,36010.70418,16769.426106323885,953.750861,16924.37815,,,,,,,22952.640804397524,810.3190567,215554.148,57171.564819472536,4805.844822,1348778.523,,,,,,,,,,,,,8015.878488797434,343.2376594,-10297.57598,20565.968198629795,4590.628483,1307165.609,812.3527092
9/18/2023,9/24/2023,39,2023,19,1,64386.97569,0,2946.822495,4683.87194,34739.15889,,,,,,,,,,43711.592852495036,10400.658,28344.25421,7988.9922816169865,1803.702497,34140.72029,,,,,,,7701.887041689962,604.784755,46023.57676,44358.51111059021,4852.271548,1009731.247,,,,,,,,,,,,,8900.076689481002,568.9177062,109279.663,13703.636871839914,3055.981007,1233728.626,367.1807198
9/25/2023,10/1/2023,40,2023,15,0,53326.46089,0,6085.119146332065,2480.766849,23726.78645,,,,,,,,,,40862.97476,10187.50397,31710.488,24012.100436314664,1355.672068,26617.36464,,,,,,,9136.472016938931,742.523879,101928.3961,58658.04765286174,3570.35447,729604.309,,,,,,,,,,,,,12674.535679170789,537.140478,97249.81914,19935.63425888707,4107.194833,1332567.585,422.5041942
10/2/2023,10/8/2023,41,2023,16,0,39035.69064,0,3820.693059804066,3154.118466,24496.7945,,,,,,,,,,55419.88418536097,11549.32249,32981.11004,11030.73617216456,139.9563924,3752.61615,,,,,,,13385.22184171358,166.0613565,-4446.938353,41618.635471827765,2999.590881,496145.7685,,,,,,,,,,,,,5046.723353,-141.1229355,31607.2755,27217.27605842088,1970.398575,791785.2127,609.1222214
10/9/2023,10/15/2023,42,2023,22,0,47303.86419,0,2747.024391673391,4197.053295,10110.96194,,,,,,,,,,14608.11317413903,12739.15067,19494.90829,,,,,,,,,,15928.567512120346,521.9300892,97693.95366,7961.166461262187,2254.773064,447603.5342,,,,,,,,,,,,,,,,10380.250813433911,1525.233995,812156.1694,376.4785717
10/16/2023,10/22/2023,43,2023,13,0,38845.52912,0,972.0726693705474,4656.364964,11321.85929,,,,,,,,,,16793.758715384687,7966.310658,23001.06677,11548.214988768148,-465.2935646,2277.957912,,,,,,,7887.667172106408,-193.3202998,57708.66148,28482.99952577044,2880.928606,245055.5197,,,,,,,,,,,,,,,,2430.9801686556393,660.0237813,249445.4947,396.9684516
10/23/2023,10/29/2023,44,2023,14,1,47185.48285,0,3944.277320050488,3715.283177,13423.07108,,,,,,,,,,22767.156587313064,14447.70928,23001.31659,1990.3114384447017,202.1201172,7418.394902,,,,,,,6446.169007628287,496.1271662,124860.5292,43806.970136462434,1932.563776,505764.5872,,,,,,,,,,,,,,,,8253.262460041038,710.0244659,822761.0144,536.2042353
10/30/2023,11/5/2023,45,2023,15,0,32964.93881,0,2253.890650448079,2492.930434,10963.34334,,,,,,,,,,21705.527623848207,10788.68475,24326.25951,8778.790493476148,145.6714337,7644.339162,,,,,,,8395.658111379551,224.3366897,154222.8359,28336.154704435103,2125.500761,313148.2513,,,,,,,,,,,,,,,,10605.984565570969,465.4798596,379845.3134,395.1708858
11/6/2023,11/12/2023,46,2023,13,0,47506.0491,0,1278.9288606395464,2664.633344,9061.915738,,,,,,,,,,27650.330165303763,13803.20011,27953.09737,10390.368783626744,184.7987765,9622.674852,,,,,,,12984.941881625991,-116.614047,-5329.674559,30092.62807087408,2272.945643,524600.8054,,,,,,,,,,,,,,,,34760.58257274922,1960.291817,1080686.083,550.5484254
11/13/2023,11/19/2023,47,2023,14,1,45088.56475,0,722.5030784547369,3519.594142,11223.69377,,,,,,,,,,29796.349716459645,12258.99473,16343.27753,8748.071388538508,104.740786,-765.9916386,,,,,,,10237.744683856921,405.9543819,76655.72114,22799.532486690558,1715.90387,716548.6248,,,,,,,,,,,,,,,,11542.936284222593,2755.362116,803669.0748,367.9904755
11/20/2023,11/26/2023,48,2023,19,0,43159.91654,0,1810.7277480172618,2399.457565,6258.709308,,,,,,,,,,14379.272323826877,8628.849677,20192.22511,5532.351362190901,-148.2903133,7785.197158,,,,,,,10705.931920533732,-96.46285721,37968.59376,31247.261923500373,1875.869454,353908.2778,,,,,,,,,,,,,,,,16467.714781587387,309.5624008,272522.2265,322.8997802
11/27/2023,12/3/2023,49,2023,17,0,42597.93761,0,845.4932023426975,2322.645612,12434.58673,,,,,,,,,,39026.54084672318,12480.34564,21879.62052,5163.176436940733,184.064555,488.060751,,,,,,,12732.600765276802,610.0367257,16244.74793,43885.015158217924,2926.240368,325711.9343,,,,,,,,,,,,,,,,,,,418.1753206
12/4/2023,12/10/2023,50,2023,22,0,31131.05464,0,2170.406549963469,3671.257805,9535.936181,,,,,,,,,,13150.99840523436,12060.11638,26278.84975,4755.440415589725,252.4193478,3345.603303,,,,,,,6038.187305010749,-26.49224713,10967.98949,27559.167535247332,2306.982178,302482.5715,,,,,,,,,,,,,,,,,,,576.9610217
12/11/2023,12/17/2023,51,2023,22,1,35307.3184,0,3049.870694305581,2392.213579,10235.9687,,,,,,,,,,42690.57286555819,13666.21108,24536.26154,9134.330082808512,212.4132384,2455.947726,,,,,,,8384.480748,-132.4105159,196724.653,21615.023950546314,950.0902145,391895.1737,,,,,,,,,,,,,,,,,,,383.1429863
12/18/2023,12/24/2023,52,2023,16,0,20824.66945,0,2505.1955359953554,3985.609719,8762.134361,,,,,,,,,,36963.02512545993,12249.68963,27440.7251,5756.986097,247.2512631,-2713.696541,,,,,,,13278.537802259605,422.4534885,123287.148,20143.74813466937,1475.237671,417799.9348,,,,,,,,,,,,,,,,,,,580.3123265
12/25/2023,12/31/2023,53,2023,15,1,25761.03885,0,1388.8893878259673,2724.853283,9179.995205,,,,,,,,,,37462.84345723345,10022.19569,22981.94963,8695.530402470366,150.7571382,-8488.82545,,,,,,,5491.877152100106,277.105607,208617.862,30759.726758821285,1893.427134,354840.5951,,,,,,,,,,,,,,,,,,,665.2884046
1/1/2024,1/7/2024,1,2024,17,1,26776.67126,0,1860.6654360127072,2888.096588,9733.970792,,,,,,,,,,15243.11363463047,16724.47381,16570.04543,15468.77630686151,667.1522109,24815.80099,,,,,,,18126.49316751354,694.5594142,177600.4685,21233.443653062153,1846.680659,367822.4498,,,,,,,,,,,,,,,,10743.052524401435,1232.262471,671023.5206,678.2803955
1/8/2024,1/14/2024,2,2024,19,0,45456.95813,0,1146.5348744123403,3968.966877,11034.37074,,,,,,,,,,11038.279908923316,14606.26562,29062.50485,6727.913199116047,267.1542397,1780.573228,,,,,,,5703.226221245841,117.0718767,61189.92385,26953.439198447162,3207.9709,755256.8886,,,,,,,,,,,,,,,,18012.235936916797,1717.652704,642978.6021,818.3552373
1/15/2024,1/21/2024,3,2024,15,0,25911.14473,0,2490.0870893947613,3673.491171,12497.9355,,,,,,,,,,25671.530965189675,12157.43845,22754.38989,5860.707097489341,239.4138344,1811.250299,,,,,,,11719.05355864895,745.0000609,70989.10953,21706.627089364523,2721.045167,640843.463,,,,,,,,,,,,,,,,4775.116636474269,1487.773312,557038.6003,857.8916576
1/22/2024,1/28/2024,4,2024,18,0,34201.9396,0,1087.2436498743846,4949.209361,13576.40073,,,,,,,,,,16927.448346401954,14296.40227,20112.05288,13788.729245315468,2555.240754,44182.63464,,,,,,,11185.852594032833,239.5921636,140688.5224,39449.22009290424,3011.978888,1131494.583,,,,,,,,,,,,,,,,13505.922491450381,2127.415044,882750.6715,614.3690839
1/29/2024,2/4/2024,5,2024,17,0,40049.06473,0,2044.817653981081,3845.013851,11814.45778,,,,,,,859.2726195816032,91.50670718,387542.5209,11328.399091076684,11847.07685,15964.36852,26413.196833216927,3730.77813,79650.28175,,,,,,,12260.869301339384,703.8349095,128752.5904,36804.72944952032,3334.550167,1660334.091,,,,,,,,,,,,,,,,13860.884860246404,900.730304,1049679.532,469.4406253
2/5/2024,2/11/2024,6,2024,19,1,33151.07669,0,887.5084669117414,2436.40914,12401.96055,,,,,,,946.0535132718182,430.231874,552032.9954,40482.28086638452,8654.227162,33009.84515,10127.576717106476,1292.943205,18951.50899,,,,,,,4223.703053,876.7742247,78576.84847,17994.286641089515,2653.053028,1660269.405,,,,,,,,,,,,,,,,10101.869140162256,1515.825248,917185.0695,556.9638117
2/12/2024,2/18/2024,7,2024,17,0,23942.80219,0,594.0422270536303,3108.782666,8323.447476,,,,,,,1833.961536838327,421.6030547,785860.6696,17036.236450626755,12822.07103,28166.662,12315.387265971425,1381.83946,23132.351,,,,,,,16690.11742941833,805.2678517,29418.95383,32371.45020005199,2519.564141,1414017.373,,,,,,,,,,,,,,,,13789.678979473767,1206.090729,783066.7931,658.888592
2/19/2024,2/25/2024,8,2024,16,0,35184.95321,0,1699.6567991051518,2860.227602,11021.52289,,,,,,,1192.2388132115602,352.4365448,436046.1037,21842.48690579383,11340.61369,19222.02306,18640.30240878183,1447.910031,22653.40582,,,,,,,9979.613054727495,448.5696809,350797.161,29112.483209351016,9371.773374,9310015.129,,,,,,,,,,,,,,,,18461.306808910587,1025.533218,808475.8834,689.3308364
2/26/2024,3/3/2024,9,2024,23,0,37223.10399,0,763.6030616533479,3633.667299,8371.031703,,,,,,,1956.3735622042539,274.2528271,452998.99,8130.435626801314,14446.76285,20465.06122,9789.193805818602,1264.612898,37323.21969,,,,3329.761151304702,481.698576,-1554.150098,14053.89785665982,410.970309,167050.741,43647.83659,4079.81066,1961835.745,,,,,,,,,,,,,,,,14597.234760537589,1064.262323,532047.3235,554.7929633
3/4/2024,3/10/2024,10,2024,20,1,40356.13958,0,2610.479065122343,2949.592788,7579.961928,,,,,,,2052.4766969277307,168.8876404,462619.5022,29389.40718,13293.07754,29542.61109,31062.66318438753,1088.353409,47926.41807,,,,4910.753864199949,1749.58186,12540.70376,17090.65754132181,220.3795617,153965.9722,17778.455780586126,5516.392703,3808256.465,,,,,,,,,,,,,,,,,,,492.5438715
3/11/2024,3/17/2024,11,2024,14,0,31708.41497,1,2357.352232436626,3565.802646,10751.03826,,,,,,,1002.5013164652344,131.9723978,395782.5933,29092.72398763708,12796.82785,24027.42043,11575.930536674541,2214.753807,35934.16072,,,,3975.1573127556057,1256.710332,5532.009569,23698.30729945592,1611.171205,179148.1719,29575.188236580703,4569.72101,3813176.421,,,,,,,,,,,,,,,,18958.835613117415,1021.616686,1372085.833,769.8951927
3/18/2024,3/24/2024,12,2024,22,0,37507.19231,1,1585.0370502612725,2345.251256,10795.37209,,,,,,,394.90511495911335,154.8536821,324596.5355,6150.973318059456,14613.84454,29607.61194,23583.901636117793,2325.236416,44382.19825,,,,4580.086838688007,512.416637,3051.566899,10210.104202973966,852.7538835,172835.8366,60251.70532693568,3611.195062,2852045.937,,,,,,,,,,,,,,,,15133.162449592928,153.5281851,512004.5211,428.3791189
3/25/2024,3/31/2024,13,2024,18,1,31404.52216,1,386.36853312579854,2840.110565,12539.77817,,,,,,,,,,13299.090128597378,10486.27982,20187.79206,26411.45151532435,1541.201872,50741.17373,,,,2724.603324,455.5004228,2493.223239,8376.414665243428,-37.96012373,136871.5005,43679.643849016036,6695.26222,4006007.931,,,,,,,,,,,,,,,,14444.765436329686,1502.574986,816084.278,613.3318654
4/1/2024,4/7/2024,14,2024,23,1,37363.92393,1,1401.7567745367342,3937.484572,9988.566596,,,,,,,,,,45216.622057631525,16154.29497,32428.09343,23490.412403278984,1459.270973,32982.12418,,,,,,,5953.429322991034,-111.4845943,154175.1287,18870.662694256345,8195.781928,6005685.767,,,,,,,,,,,,,,,,19380.887895735847,1095.784393,1044214.074,398.2288272
4/8/2024,4/14/2024,15,2024,21,0,37943.42479,1,2197.330385233701,3757.362868,13713.32684,,,,,,,,,,23026.676949832083,17319.59543,26538.68994,26522.945328434467,2634.191641,49218.44257,,,,,,,9255.976132872544,348.8305517,125050.8178,46883.28469771486,6220.940541,5598004.364,,,,,,,,,,,,,,,,76318.11933645328,8346.702277,2849424.537,744.3283434
4/15/2024,4/21/2024,16,2024,17,0,33770.01657,1,574.0420680266367,2881.708091,6679.989567,,,,,,,,,,29242.95109876931,11703.79835,22108.9053,32396.531285263278,2290.860571,46965.64356,,,,2995.0210238726863,1391.71307,34212.03684,15012.459417207769,172.1444739,55769.65594,23427.761801786386,6191.058398,4541921.277,,,,,,,,,,,,,,,,78585.41328627814,9798.804283,3714003.151,839.0252212
4/22/2024,4/28/2024,17,2024,13,0,27176.16084,1,796.6093428520882,3123.982255,8196.41016,,,,,,,1077.933842006166,196.3177975,459906.6958,12199.455470735606,15555.46933,29001.54693,37650.29231761129,1879.824542,59106.5684,,,,2198.386710504277,2630.065628,104297.6118,17739.003120965786,-310.6101165,118198.8053,32621.701372971107,7126.828908,1555764.509,,,,,,,,,,,,,,,,42485.57213658547,10531.91744,5835735.366,580.7448017
4/29/2024,5/5/2024,18,2024,17,0,26220.46336,1,1869.2737384140078,4500.944474,9250.842987,,,,,,,911.9381983205285,165.1858283,350370.0659,6487.016503002083,13715.81887,37553.95987,45210.426631019465,3360.806714,79322.59536,,,,6758.677941564121,906.8873509,70986.243,13916.095516695777,756.5053878,120503.9118,69079.13410904624,4405.281776,823330.5712,,,,,,,,,,,,,,,,40000.62535,13471.77818,6458903.618,589.7056558
5/6/2024,5/12/2024,19,2024,20,0,26658.42382,1,1005.169006959614,4622.249244,8143.93766,,,,,,,837.8719182091338,326.2529264,377200.2361,28323.909457158064,12555.20601,27234.12704,33685.349946420974,2553.822477,75121.86506,,,,8072.482892437987,1475.395721,51019.73161,7566.890701,392.1727934,224931.5594,29117.38725,4868.713871,938301.0338,,,,,,,,,,,,,,,,85625.29270722065,16042.92416,5034612.757,654.8688649
5/13/2024,5/19/2024,20,2024,21,1,34350.85989,1,2575.9870121297276,840.2573204,6383.820965,,,,,,,1084.5498816279005,100.8643303,196738.8641,33826.318746024874,5921.920036,21276.41193,14379.576980902955,1173.121561,-645.7957502,,,,4491.914576367881,1763.194607,48260.58083,21226.875264933595,1266.461563,549667.4314,32826.41467492687,6061.624255,865312.2966,,,,,,,,,,,,,,,,79529.61618711671,20153.29541,7954131.244,726.5913893
5/20/2024,5/26/2024,21,2024,17,1,34526.02019,1,5734.748825683123,977.7839454,36200.92773,,,,,,,,,,12767.006205002399,15407.16207,29319.06074,11831.730950177433,2635.338273,33563.86653,,,,1322.478919651879,1292.024008,-1794.718836,19088.710637179796,1008.889233,284734.6701,45141.12834691559,4352.541267,688504.6802,,,,,,,,,,,,,,,,96258.72633972722,13160.53844,7784115.335,705.994242
5/27/2024,6/2/2024,22,2024,15,0,36399.04817,1,7014.151528786286,1263.516557,4509.854428,,,,,,,,,,38902.26031877942,12139.24986,29584.75263,43437.854093646165,3561.380766,35226.78774,,,,1851.7068890586158,2252.412844,1419.205507,14799.773668946356,77.43586013,226741.9184,35270.171305951415,4179.297875,498640.9568,,,,,,,,,,,,,2655.811801518132,303.1042488,124024.5285,105075.40440875206,11941.2368,7996155.93,757.5443218
6/3/2024,6/9/2024,23,2024,23,0,31013.17291,1,3836.052700411037,1974.107341,4550.069332,,,,,,,,,,21397.50222974527,12855.43276,36715.35461,51600.51466,2940.273624,46721.49081,,,,3781.111479046235,1674.264676,1524.161979,8474.892108060672,1731.205964,404566.74,15571.128628028207,4775.280028,872722.8964,,,,,,,,,,,,,10591.180771138072,396.1582467,128343.4547,27707.73761828291,18187.12909,7610892.6,754.5929263
6/10/2024,6/16/2024,24,2024,24,1,43330.36969,1,2595.589127381533,1314.601619,6806.242151,,,,,,,,,,15234.125053470212,12786.63108,34734.62505,70047.85257771879,3598.884474,63874.12938,,,,839.8436905378339,-276.1250884,8202.161355,25040.333548382798,1734.442626,529291.2568,67181.66963889147,3702.457493,717816.8863,,,,,,,,,,,,,7914.991287500869,349.6279557,155089.5359,33677.51648518519,14984.48449,7395504.816,693.4584512
6/17/2024,6/23/2024,25,2024,19,0,19505.55467,1,1450.043446351025,1171.608687,3113.762862,,,,,,,,,,15113.348208189935,16287.89287,23881.64266,51401.66364060388,4746.373595,69557.19298,,,,2973.6405942950155,944.4758762,2513.812538,12639.38315369238,2409.538824,846237.7777,47506.737712091584,4933.58812,847615.7993,,,,,,,,,,,,,7691.081521015723,243.7687625,62238.51564,87373.16312,12148.46143,7418617.648,928.4076985
6/24/2024,6/30/2024,26,2024,15,0,36143.41713,1,2020.7629835024077,1553.416363,2854.127118,,,,,,,,,,15366.671640410585,14329.65068,35958.95729,37225.052879201095,4557.50953,88779.44868,,,,3152.486674273611,1435.283107,1805.905754,15534.52083988059,1512.100155,781584.2817,51014.429838049036,5258.818118,1332250.395,,,,,,,,,,,,,5603.117038524957,453.4179704,19114.95132,120508.84379912482,16916.43047,5710270.592,837.2415285
7/1/2024,7/7/2024,27,2024,17,0,29864.78489,1,2371.131810515509,1164.33867,3084.397849,,,,,,,,,,10228.189052538139,10373.01222,28637.65077,35436.87113136805,2313.205377,37012.93291,,,,,,,4565.014425962347,872.7445602,256465.1499,33131.87341113028,4310.418148,619919.5239,,,,,,,,,,,,,10424.008374742867,602.9867857,162358.2323,32931.06208999881,9453.977528,2879982.968,643.2568735
7/8/2024,7/14/2024,28,2024,14,0,28069.04089,1,1672.039868575885,1608.73173,3244.23617,,,,,,,,,,8845.226127782807,8126.575238,27672.89606,51049.45654324894,3401.555634,48930.621,,,,2806.774461488665,-375.2613867,-144.8121356,6824.988950298295,459.8646553,338237.4408,49744.31703970328,4521.448815,1120490.961,,,,,,,,,,,,,5434.952425082228,563.8331143,74100.1382,38559.42375987884,11050.58386,3945272.313,1089.075968
7/15/2024,7/21/2024,29,2024,24,0,21436.45781,1,2637.9733614754587,1653.83259,3479.148104,3541.5913976898473,930.3651807,73850.15904,,,,,,,7346.639209591528,14543.49013,25172.00041,11994.662845620518,2996.218911,63510.51887,,,,,,,2183.761650901611,239.5597444,206039.2217,35328.60925824005,2088.686121,627956.0166,,,,,,,,,,,,,10941.285573150586,25.26768765,100587.4672,25731.771035197802,8919.197005,2976156.027,853.2583309
7/22/2024,7/28/2024,30,2024,15,1,28330.68344,1,1151.4112040614386,1670.886215,4276.308862,2549.8157310854494,279.650472,-4148.384626,,,,,,,16668.192816826177,12392.95484,35661.96133,20059.98210839741,2510.623047,26326.92023,,,,,,,7972.370940188653,911.542109,117740.1382,43056.74738816336,2817.663365,615348.0446,,,,,,,,,,,,,11526.421044739449,304.4308961,98842.71645,19468.372378410713,9536.28553,3267785.319,729.559662
7/29/2024,8/4/2024,31,2024,20,0,26890.46985,1,1452.3302949667222,1972.478836,3786.075272,1649.3589574320522,711.6986133,93597.57742,,,,,,,19325.82097478041,14204.78777,21495.02733,32163.48512211634,4210.585251,44597.73026,,,,,,,22099.610025131125,1353.936857,412111.0589,28325.087850867836,3583.420985,757427.566,,,,1540.7728995736488,786.2120471,10494.39645,14574.342970385167,319.225006,9925.484935,,,,12419.721527121312,410.1498505,31547.11581,31445.64686713077,11463.76893,3406261.352,644.3394256
8/5/2024,8/11/2024,32,2024,16,0,40562.33085,1,1335.5044764763506,1840.485371,3823.16579,4306.461761944018,870.3114084,101492.2334,,,,,,,7158.701944612452,14996.28265,25216.34022,27364.942076176616,2372.592567,40801.00482,,,,,,,13559.715349356997,474.2470195,305071.6346,26306.986061094867,2812.336194,383199.4698,,,,,,,8775.073301948407,974.2892872,94397.21028,,,,17296.059172700843,903.9677452,115535.6238,42923.92206701083,9216.990396,2678129.267,571.5667814
8/12/2024,8/18/2024,33,2024,18,0,35314.62833,1,1257.5486132793699,1583.650637,7201.363787,2544.580476310952,907.4366994,22711.70159,,,,,,,17754.990699652953,12554.03494,32226.60694,17699.889653504688,1745.615304,40821.4881,,,,,,,13933.277092048098,2058.663255,705377.7206,34331.01294275292,2528.886327,772302.7179,,,,,,,19350.000411833702,313.2481704,160653.7728,,,,6926.683765614686,555.8337847,202296.0418,23049.041050281015,7861.851542,2496237.348,1113.338938
8/19/2024,8/25/2024,34,2024,21,1,43092.76706,1,1639.604207494134,2178.096484,5633.412475,3977.135126625928,693.5427497,42883.24755,,,,,,,16445.827908198436,19745.16703,22541.30501,29945.58342198635,3502.672396,39431.60574,,,,1900.259297510647,-215.6172385,85537.81865,20571.292084810477,1751.051517,773985.7626,55625.56488031889,3195.249099,920824.751,,,,,,,6420.3111261427675,924.5208465,373394.6124,,,,25920.996729495273,1148.44314,371544.6014,74030.56015521695,7126.772498,5009066.505,1189.531672
8/26/2024,9/1/2024,35,2024,23,1,28642.74326,1,823.7530695171636,2788.300921,7066.553258,3889.324004948939,1039.243052,42639.56416,,,,,,,23121.116531483178,22167.11327,24710.70797,28215.697331310184,3426.204109,41082.52542,,,,8772.477614939982,190.64334,116082.5718,20972.641452094223,1446.179556,499438.9575,54342.43193240483,3040.960705,421128.0332,,,,,,,21202.34642043172,1182.994795,494429.9701,,,,23144.50122289561,973.6063573,410769.5852,72891.08124854445,9050.842633,5127040.973,1042.731325
9/2/2024,9/8/2024,36,2024,16,1,36720.53435,1,863.9841656050623,2567.161227,3256.679322,3205.7585397437783,773.3783289,91032.17825,,,,,,,10607.684850222906,13690.12639,31698.40036,26682.937266543977,1905.7923,28897.97362,,,,7969.113091952078,982.3252609,86584.35947,18511.98649174777,1407.844902,556398.0355,36511.00680376749,2044.881336,653076.1885,,,,,,,6987.992469034846,1263.43681,648642.4181,,,,20320.629292668305,1136.964769,366787.5251,54346.398928542825,8098.995924,5456146.102,647.8360491
9/9/2024,9/15/2024,37,2024,13,1,33677.41918,1,2095.480661573044,1977.850033,4986.752551,4680.833483,773.4911777,43856.02353,,,,,,,24652.395110898768,20441.61405,31425.50204,27511.126077170433,2996.449615,65988.17682,,,,3036.7447477676205,74.10074425,19782.74529,34467.348384432495,1539.436873,953553.1249,56490.76999742858,2577.631768,740195.1165,,,,,,,19181.890205541906,951.3886126,717038.4659,,,,6549.575890315895,1505.987448,177934.1658,79243.14539564046,7528.972379,3484890.542,982.4258848
9/16/2024,9/22/2024,38,2024,15,0,31324.70271,1,2513.624546632139,1697.873258,4879.431806,3903.2046359590477,796.7582965,42954.89384,,,,,,,19794.938587726116,19914.3472,23886.37939,15358.255511162179,3397.131953,43708.68079,,,,1165.9180704584724,-176.9710737,3101.287148,10670.107898085935,331.5856217,365637.4972,29938.006487628656,1670.477277,500053.869,,,,,,,10211.974536042228,1125.282637,396271.7088,,,,9550.562513841556,181.7556054,79387.63446,15424.888053504925,4593.012864,2537297.45,1011.25961
9/23/2024,9/29/2024,39,2024,24,1,21804.12867,1,2640.1902294669867,2168.049125,3109.688454,7745.571482144637,780.6961699,33396.78232,,,,,,,25214.513402088174,20714.33667,34072.84712,15513.44224014021,4397.172385,48613.64524,,,,2463.263971712584,372.4633043,13881.78409,4388.709800506547,-7.561619158,198913.0445,47496.17542387605,1732.045052,429999.6744,,,,,,,4317.118536730837,1392.490884,244194.5416,,,,9967.329560437207,872.9817232,153581.2473,50830.289623352735,3981.762763,2171556.701,618.4658155
9/30/2024,10/6/2024,40,2024,23,0,34151.09255,1,2219.937865121513,2018.402905,3452.672065,5556.041332782563,1276.3439,70613.41065,,,,,,,19346.290877777305,12779.04034,34992.27799,10314.45919727729,4151.462932,54808.06636,,,,3672.986980699229,208.4927185,15489.69332,7011.938797321294,454.3792021,222138.0507,63911.53542188931,2416.939547,328207.1625,,,,,,,22798.88171054764,743.4222928,711785.8446,,,,3912.882155253539,552.7286244,85919.58302,32616.606333119482,2370.725222,1139517.724,644.6865324
10/7/2024,10/13/2024,41,2024,20,0,27064.09932,1,995.6779556092041,2208.919553,5548.251038,3141.6239494758083,908.7928129,93651.48272,,,,,,,17610.184117636374,17521.99678,23407.46026,33458.46283830438,4165.315583,53404.74341,,,,3306.089635167522,657.2170587,35372.16925,22281.170713690495,678.3547051,359579.1842,44210.833020972525,3272.393562,304681.9852,,,,,,,14093.076380726492,1262.962201,481372.614,,,,7688.578932216116,1196.274332,150218.5288,35151.983109379544,3202.899409,2316576.515,762.3826257
10/14/2024,10/20/2024,42,2024,21,1,33885.43641,1,1146.3379948212096,2475.748817,5546.862245,1418.4173266396538,1199.998841,85189.81611,,,,,,,5521.354494299488,13777.95752,30711.51696,47835.53276610498,3502.850111,74414.14176,,,,1682.5496308951247,845.9029474,35011.50755,11596.975851768682,731.8785176,375067.7177,27663.879540633792,3092.814906,247720.9443,,,,,,,3558.9972041010906,741.9781377,234681.3638,,,,11661.952667734076,868.1918526,43548.24123,34023.132185296025,4948.954927,3056895.977,924.6699166
10/21/2024,10/27/2024,43,2024,22,1,23955.06273,1,1566.9670215390024,1966.526896,4638.476964,4320.153594,906.1774367,41059.35362,,,,,,,11596.08854,19865.82682,23938.14374,32683.35073113856,4019.790996,73367.01804,,,,2533.1193913107713,267.6133795,44825.18047,15344.971768377092,1056.430586,264954.2314,26619.348657420644,1838.154897,326552.5076,,,,,,,12312.45602803686,695.6894641,601762.1908,,,,1105.7589406822588,720.164484,34757.45952,25496.859531139606,2436.187004,2424888.387,539.4104127
10/28/2024,11/3/2024,44,2024,16,1,34452.9411,1,2272.002273165181,1928.174975,5449.182999,3681.3067447042313,712.1316411,115852.0267,,,,,,,24632.422050274297,11881.86447,26815.91746,17132.526283191386,3380.270835,59493.39937,,,,4208.635100931705,189.6266597,16176.81086,2147.537779769847,474.8240221,285580.5967,33180.17032265103,2263.458127,249668.0172,,,,,,,3871.280257908295,142.3560913,362760.6509,,,,12312.423588252394,925.550743,164052.4289,67145.52007308537,4079.134164,3187645.045,836.3108461
11/4/2024,11/10/2024,45,2024,25,1,19111.93567,1,2745.547107523897,2339.434167,5075.979628,3119.2909271606386,745.76643,47918.90292,,,,,,,23273.68628271208,16903.21316,22851.67379,27919.855434885532,4265.505682,76948.09061,,,,3154.5281631651733,128.6840967,-1518.481793,9251.097762322806,554.8509348,252054.9766,30969.238576643143,2041.711941,371342.493,,,,,,,15838.941965227143,1218.323171,712359.0957,,,,11997.362467252147,592.7323759,116281.0914,38135.32808138455,1437.111926,2284348.51,786.3744093
11/11/2024,11/17/2024,46,2024,19,1,29714.44085,1,852.8262729861899,2856.386919,3822.582757,4047.050423772255,869.4567755,43160.0808,,,,,,,9419.733953,15262.1703,27273.80397,17810.86307557298,4323.368009,38700.78842,,,,,,,8991.191184886567,891.288495,227257.5491,16460.105140102547,1811.260176,272061.9883,,,,3934.7289244147596,-163.6398802,55300.99115,22771.534034190037,1793.016391,328140.9349,,,,10155.806363077983,363.2796783,121409.633,22703.56293951255,1640.436845,1169927.447,763.2292125
